stt,mssv,student_name,class_name,edu_mail,national_id,address_id
264,19335941,Nguyễn Trương Thiên Minh,KHMT15A,minh.19335941@student.iuh.edu.vn,391726197,267
265,19335951,Dương Thị Trà My,KHMT15B,my.19335951@student.iuh.edu.vn,342736096,61
266,19335961,Phạm Gia My,KTPM15B,my.19335961@student.iuh.edu.vn,244132704,297
267,19335971,Tống Nữ Dạ My,HTTT15C,my.19335971@student.iuh.edu.vn,908493845,70
268,19335981,Trần Nguyễn Trà My,KHDL15B,my.19335981@student.iuh.edu.vn,990932380,145
269,19335991,Võ Thị Diệu My,KHMT15B,my.19335991@student.iuh.edu.vn,640470009,293
270,19336001,Lê Thị Mỹ,HTTT15A,my.19336001@student.iuh.edu.vn,903978282,226
271,19336011,Lưu Thị Thùy Mỹ,KTPM15A,my.19336011@student.iuh.edu.vn,536300457,228
272,19336021,Nguyễn Thị Ly Na,KTPM15A,na.19336021@student.iuh.edu.vn,752591744,272
273,19336031,Quách Thị Ly Na,HTTT15B,na.19336031@student.iuh.edu.vn,629914154,250
274,19336041,Trần Lê Phương Na,KHMT15B,na.19336041@student.iuh.edu.vn,877268154,162
275,19336051,Nguyễn Tiến Nam,KTPM15A,nam.19336051@student.iuh.edu.vn,728186781,161
276,19336061,Cao Thị Tố Nga,KTPM15A,nga.19336061@student.iuh.edu.vn,856655472,146
277,19336071,Đinh Thị Quỳnh Nga,HTTT15B,nga.19336071@student.iuh.edu.vn,930861073,278
278,19336081,Lương Thị Thuý Nga,HTTT15A,nga.19336081@student.iuh.edu.vn,965461947,223
279,19336091,Nguyễn Thị Nga,HTTT15A,nga.19336091@student.iuh.edu.vn,585532513,180
280,19336101,Nguyễn Thị Mỹ Nga,KHDL15B,nga.19336101@student.iuh.edu.vn,301924819,285
281,19336111,Nguyễn Thị Thiên Nga,HTTT15A,nga.19336111@student.iuh.edu.vn,449661964,224
282,19336121,Trần Thị Nga,KHMT15A,nga.19336121@student.iuh.edu.vn,980203777,139
283,19336131,Đặng Trần Mỹ Ngà,KHDL15A,nga.19336131@student.iuh.edu.vn,889885189,299
284,19336141,Võ Thị Ngà,HTTT15B,nga.19336141@student.iuh.edu.vn,712708520,260
285,19336151,Nguyễn Thị Ngãi,HTTT15A,ngai.19336151@student.iuh.edu.vn,521046879,252
286,19336161,Đặng Nguyễn Kim Ngân,KTPM15B,ngan.19336161@student.iuh.edu.vn,652471313,87
287,19336171,Hoàng Thị Kim Ngân,HTTT15B,ngan.19336171@student.iuh.edu.vn,690351235,150
288,19336181,Huỳnh Hiếu Ngân,KHDL15B,ngan.19336181@student.iuh.edu.vn,530903232,240
289,19336191,Nguyễn Thị Kim Ngân,HTTT15B,ngan.19336191@student.iuh.edu.vn,338990725,79
290,19336201,Phạm Thị Kim Ngân,HTTT15A,ngan.19336201@student.iuh.edu.vn,631865329,72
291,19336211,Phan Tuyết Ngân,KTPM15A,ngan.19336211@student.iuh.edu.vn,493538602,228
292,19336221,Phùng Thị Ngân,KTPM15A,ngan.19336221@student.iuh.edu.vn,563752400,249
293,19336231,Trần Bảo Hoàng Ngân,HTTT15C,ngan.19336231@student.iuh.edu.vn,927646366,258
294,19336241,Trần Bảo Hoàng Ngân,HTTT15C,ngan.19336241@student.iuh.edu.vn,832628209,156
295,19336251,Đoàn Thị Ngọc,KTPM15B,ngoc.19336251@student.iuh.edu.vn,935881044,133
296,19336261,Hồ Bích Ngọc,KHDL15B,ngoc.19336261@student.iuh.edu.vn,669399811,210
297,19336271,Hồ Bích Ngọc,KHDL15B,ngoc.19336271@student.iuh.edu.vn,602342625,3
298,19336281,Lê Thị Ngọc,HTTT15A,ngoc.19336281@student.iuh.edu.vn,691560274,99
299,19336291,Nguyễn Bích Ngọc,KHMT15B,ngoc.19336291@student.iuh.edu.vn,793635774,218
300,19336301,Nguyễn Thị Như Ngọc,HTTT15C,ngoc.19336301@student.iuh.edu.vn,503610008,252
301,19336311,Trần Thị Hồng Ngọc,HTTT15A,ngoc.19336311@student.iuh.edu.vn,415271105,83
302,19336321,Trần Thị Hồng Ngọc,HTTT15B,ngoc.19336321@student.iuh.edu.vn,673301848,272
303,19336331,Trần Thị Thanh Ngọc,HTTT15A,ngoc.19336331@student.iuh.edu.vn,292235932,98
304,19336341,Võ Đào Như Ngọc,HTTT15A,ngoc.19336341@student.iuh.edu.vn,237654860,236
305,19336351,Đỗ Băng Nguyên,HTTT15B,nguyen.19336351@student.iuh.edu.vn,764828786,150
306,19336361,Hồ Thị Hà Nguyên,KHMT15A,nguyen.19336361@student.iuh.edu.vn,254741414,141
307,19336371,Huỳnh Nhật Thảo Nguyên,KTPM15B,nguyen.19336371@student.iuh.edu.vn,574364972,29
308,19336381,Mai Thị Thảo Nguyên,KHMT15B,nguyen.19336381@student.iuh.edu.vn,371430564,204
309,19336391,Nguyễn Chân Nguyên,KTPM15A,nguyen.19336391@student.iuh.edu.vn,510647570,56
310,19336401,Nguyễn Ngọc Thảo Nguyên,HTTT15B,nguyen.19336401@student.iuh.edu.vn,236260178,100
311,19336411,Nguyễn Văn Thảo Nguyên,KTPM15A,nguyen.19336411@student.iuh.edu.vn,408755078,79
312,19336421,Tạ Duy Nguyên,HTTT15B,nguyen.19336421@student.iuh.edu.vn,807845305,72
313,19336431,Nguyễn Minh Nguyệt,HTTT15B,nguyet.19336431@student.iuh.edu.vn,821685349,77
314,19336441,Nguyễn Thị Nguyệt,KHMT15A,nguyet.19336441@student.iuh.edu.vn,633238574,26
315,19336451,Nguyễn Hữu Nhàn,HTTT15B,nhan.19336451@student.iuh.edu.vn,896346357,145
316,19336461,Nguyễn Thị Linh Nhâm,HTTT15B,nham.19336461@student.iuh.edu.vn,934268448,148
317,19336471,Hồ Hoàng Nhân,KHDL15B,nhan.19336471@student.iuh.edu.vn,805385296,6
318,19336481,Trần Thiện Nhân,KHMT15A,nhan.19336481@student.iuh.edu.vn,280300264,180
319,19336491,Nguyễn Đăng Nhật,HTTT15A,nhat.19336491@student.iuh.edu.vn,405597725,109
320,19336501,Đoàn Trần Thùy Nhi,HTTT15A,nhi.19336501@student.iuh.edu.vn,384241738,163
321,19336511,Nguyễn Mai Yến Nhi,KTPM15B,nhi.19336511@student.iuh.edu.vn,497130356,99
322,19336521,Nguyễn Mai Yến Nhi,KHMT15B,nhi.19336521@student.iuh.edu.vn,348699799,211
323,19336531,Nguyễn Thị Hoài Nhi,HTTT15A,nhi.19336531@student.iuh.edu.vn,815934181,105
324,19336541,Nguyễn Trúc Nhi,KHDL15B,nhi.19336541@student.iuh.edu.vn,692859580,32
325,19336551,Phan Nguyễn Thảo Nhi,HTTT15B,nhi.19336551@student.iuh.edu.vn,264307183,99
326,19336561,Phan Thị Yến Nhi,HTTT15A,nhi.19336561@student.iuh.edu.vn,923154145,150
327,19336571,Trần Thị Duyên Nhi,KHDL15B,nhi.19336571@student.iuh.edu.vn,578250387,245
328,19336581,Trương Thảo Nhi,KTPM15A,nhi.19336581@student.iuh.edu.vn,789110464,42
329,19336591,Trương Thị Yến Nhi,KTPM15A,nhi.19336591@student.iuh.edu.vn,460569650,20
330,19336601,Trần Nguyễn Hà Như,KHMT15A,nhu.19336601@student.iuh.edu.vn,643290873,294
331,19336611,Châu Thị Ngọc Nhung,KHMT15B,nhung.19336611@student.iuh.edu.vn,818960238,226
332,19336621,Đặng Thị Nhung,KTPM15B,nhung.19336621@student.iuh.edu.vn,292123462,19
333,19336631,Nguyễn Thị Nhung,HTTT15B,nhung.19336631@student.iuh.edu.vn,314679072,239
334,19336641,Nguyễn Thị Nhung,KHMT15A,nhung.19336641@student.iuh.edu.vn,321758076,256
335,19336651,Nguyễn Thị Bích Nhung,KTPM15B,nhung.19336651@student.iuh.edu.vn,763178511,195
336,19336661,Nguyễn Thị Cẩm Nhung,KHDL15B,nhung.19336661@student.iuh.edu.vn,606509042,104
337,19336671,Nguyễn Thị Cẩm Nhung,KHMT15A,nhung.19336671@student.iuh.edu.vn,334033119,133
338,19336681,Nguyễn Thị Hồng Nhung,HTTT15A,nhung.19336681@student.iuh.edu.vn,276924743,13
339,19336691,Pơ Loong Nhung,HTTT15C,nhung.19336691@student.iuh.edu.vn,939059106,275
340,19336701,Trần Thị Nhung,HTTT15B,nhung.19336701@student.iuh.edu.vn,268204736,13
341,19336711,Trần Tuyết Nhung,KTPM15A,nhung.19336711@student.iuh.edu.vn,648989954,294
342,19336721,Ngô Hồ Tuyết Ni,KTPM15B,ni.19336721@student.iuh.edu.vn,876134620,212
343,19336731,Bùi Thị Nương,KHDL15A,nuong.19336731@student.iuh.edu.vn,427444272,132
344,19336741,Hoàng Thị Nương,KTPM15B,nuong.19336741@student.iuh.edu.vn,906266948,254
345,19336751,Nguyễn Thị Hoàng Oanh,HTTT15B,oanh.19336751@student.iuh.edu.vn,710322419,280
346,19336761,Nguyễn Thị Hoàng Oanh,KTPM15B,oanh.19336761@student.iuh.edu.vn,586863298,17
347,19336771,Trần Hoàng Oanh,HTTT15A,oanh.19336771@student.iuh.edu.vn,910363151,209
348,19336781,Trần Thị Hoàng Oanh,KTPM15B,oanh.19336781@student.iuh.edu.vn,871722437,183
349,19336791,Trần Thị Kim Oanh,KHMT15B,oanh.19336791@student.iuh.edu.vn,852218959,59
350,19336801,Đào Thị Hồng Phấn,KTPM15B,phan.19336801@student.iuh.edu.vn,798414944,269
351,19336811,Nguyễn Văn Phong,HTTT15A,phong.19336811@student.iuh.edu.vn,699714644,77
352,19336821,Nguyễn Văn Phong,HTTT15B,phong.19336821@student.iuh.edu.vn,813320179,29
353,19336831,Bùi Thị Thanh Phương,HTTT15B,phuong.19336831@student.iuh.edu.vn,882961590,195
354,19336841,Bùi Thị Thanh Phương,HTTT15C,phuong.19336841@student.iuh.edu.vn,357087111,296
355,19336851,Đỗ Thị Nam Phương,KHMT15A,phuong.19336851@student.iuh.edu.vn,331001621,289
356,19336861,Đỗ Thị Nam Phương,HTTT15A,phuong.19336861@student.iuh.edu.vn,400533621,211
357,19336871,Đỗ Thị Nam Phương,HTTT15C,phuong.19336871@student.iuh.edu.vn,742513102,13
358,19336881,Đỗ Thị Nam Phương,KHDL15B,phuong.19336881@student.iuh.edu.vn,782296288,125
359,19336891,Hoàng Ngọc Nam Phương,HTTT15B,phuong.19336891@student.iuh.edu.vn,861803612,228
360,19336901,Lê Thị Minh Phương,KTPM15B,phuong.19336901@student.iuh.edu.vn,930576384,223
361,19336911,Lê Thị Minh Phương,HTTT15A,phuong.19336911@student.iuh.edu.vn,702381932,155
362,19336921,Lê Thị Nhật Phương,KHDL15A,phuong.19336921@student.iuh.edu.vn,927689109,248
363,19336931,Nguyễn Hà Phương,HTTT15A,phuong.19336931@student.iuh.edu.vn,807030000,45
364,19336941,Nguyễn Minh Thảo Phương,KHMT15B,phuong.19336941@student.iuh.edu.vn,793499739,42
365,19336951,Nguyễn Ngọc Uyên Phương,KHDL15B,phuong.19336951@student.iuh.edu.vn,917177042,32
366,19336961,Nguyễn Quốc Phương,KHMT15A,phuong.19336961@student.iuh.edu.vn,923764817,228
367,19336971,Nguyễn Thị Bình Phương,HTTT15A,phuong.19336971@student.iuh.edu.vn,334973875,293
368,19336981,Nguyễn Thị Lan Phương,KTPM15A,phuong.19336981@student.iuh.edu.vn,771112741,167
369,19336991,Nguyễn Thị Mỹ Phương,KTPM15A,phuong.19336991@student.iuh.edu.vn,921432346,230
370,19337001,Nguyễn Thị Thùy Phương,KHMT15A,phuong.19337001@student.iuh.edu.vn,536323729,211
371,19337011,Phan Kiều Vy Phương,KTPM15B,phuong.19337011@student.iuh.edu.vn,840469687,16
372,19337021,Thái Thị Hoài Phương,HTTT15B,phuong.19337021@student.iuh.edu.vn,405477703,69
373,19337031,Thái Thị Uyên Phương,KHDL15A,phuong.19337031@student.iuh.edu.vn,263744195,242
374,19337041,Trần Thị Phương,KTPM15A,phuong.19337041@student.iuh.edu.vn,709330083,66
375,19337051,Trần Vũ Hồng Phương,HTTT15C,phuong.19337051@student.iuh.edu.vn,508616642,76
376,19337061,Lê Thị Kim Phước,HTTT15A,phuoc.19337061@student.iuh.edu.vn,497103495,77
377,19337071,Nguyễn Minh Phước,HTTT15C,phuoc.19337071@student.iuh.edu.vn,688751639,93
378,19337081,Bùi Thị Bích Phượng,KHMT15B,phuong.19337081@student.iuh.edu.vn,511740292,141
379,19337091,Chu Thị Phượng,HTTT15A,phuong.19337091@student.iuh.edu.vn,266738344,203
380,19337101,Đặng Thị Kim Phượng,HTTT15A,phuong.19337101@student.iuh.edu.vn,313038021,169
381,19337111,Hồ Nguyên Liên Phượng,KTPM15A,phuong.19337111@student.iuh.edu.vn,862079100,170
382,19337121,Nguyễn Thị Phượng,KHMT15B,phuong.19337121@student.iuh.edu.vn,995938803,244
383,19337131,Trần Thị Kim Phượng,HTTT15C,phuong.19337131@student.iuh.edu.vn,685219417,189
384,19337141,Trần Thị Kim Phượng,KTPM15B,phuong.19337141@student.iuh.edu.vn,276816478,57
385,19337151,Phan Thị Bích Quy,KTPM15A,quy.19337151@student.iuh.edu.vn,373203566,176
386,19337161,Nguyễn Thị Mỹ Quyên,HTTT15C,quyen.19337161@student.iuh.edu.vn,629127253,135
387,19337171,Nguyễn Thị Mỹ Quyên,KTPM15A,quyen.19337171@student.iuh.edu.vn,518581087,44
388,19337181,Phạm Hoàng Quyên,KHDL15A,quyen.19337181@student.iuh.edu.vn,843183029,262
389,19337191,Phạm Ngọc Hà Quyên,KTPM15B,quyen.19337191@student.iuh.edu.vn,651715062,282
390,19337201,TrầN Thị ThúY QuỳNh,HTTT15A,quỳnh.19337201@student.iuh.edu.vn,381180821,74
391,19337211,Lê Thị Như Quỳnh,HTTT15B,quynh.19337211@student.iuh.edu.vn,954524220,230
392,19337221,Lê Thị Xuân Quỳnh,HTTT15C,quynh.19337221@student.iuh.edu.vn,484245086,176
393,19337231,Lương Trúc Quỳnh,KHDL15B,quynh.19337231@student.iuh.edu.vn,375097981,192
394,19337241,Nguyễn Trúc Quỳnh,HTTT15A,quynh.19337241@student.iuh.edu.vn,793866252,152
395,19337251,Võ Xuân Quỳnh,HTTT15B,quynh.19337251@student.iuh.edu.vn,959179859,197
396,19337261,Lương Thị Ry,HTTT15A,ry.19337261@student.iuh.edu.vn,794706244,85
397,19337271,Huỳnh Bá Sang,KHDL15B,sang.19337271@student.iuh.edu.vn,397971107,116
398,19337281,Huỳnh Thị Sang,HTTT15B,sang.19337281@student.iuh.edu.vn,375447958,180
399,19337291,Shon Seongmin,KHMT15A,seongmin.19337291@student.iuh.edu.vn,404512476,270
400,19337301,Vũ Thị Sen,HTTT15A,sen.19337301@student.iuh.edu.vn,240896918,193
401,19337311,Đoàn Hữu Sơn,KTPM15B,son.19337311@student.iuh.edu.vn,674229356,167
402,19337321,Châu Thị Ngọc Sương,KHDL15B,suong.19337321@student.iuh.edu.vn,502271867,19
403,19337331,Lư Thị Ngọc Sương,KHDL15A,suong.19337331@student.iuh.edu.vn,601716789,241
404,19337341,Nguyễn Quỳnh Sương,HTTT15A,suong.19337341@student.iuh.edu.vn,840246658,231
405,19337351,Trương Thị Thu Sương,KTPM15A,suong.19337351@student.iuh.edu.vn,697296898,248
406,19337361,Jang Sunghoon,HTTT15B,sunghoon.19337361@student.iuh.edu.vn,687030625,136
407,19337371,Phạm Thanh Tài,KHDL15A,tai.19337371@student.iuh.edu.vn,423662150,58
408,19337381,Lưu Thị Thanh Tâm,KHMT15A,tam.19337381@student.iuh.edu.vn,644264552,275
409,19337391,Ngô Thị Tâm,KTPM15B,tam.19337391@student.iuh.edu.vn,439170054,64
410,19337401,Nguyễn Hà Thanh Tâm,KHMT15A,tam.19337401@student.iuh.edu.vn,883721517,110
411,19337411,Nguyễn Huỳnh Tâm,HTTT15B,tam.19337411@student.iuh.edu.vn,411989804,46
412,19337421,Nguyễn Thị Minh Tâm,HTTT15B,tam.19337421@student.iuh.edu.vn,344156515,68
413,19337431,Nguyễn Thị Minh Tâm,HTTT15A,tam.19337431@student.iuh.edu.vn,533889235,253
414,19337441,Nguyễn Thị Thanh Tâm,KHMT15A,tam.19337441@student.iuh.edu.vn,873511389,270
415,19337451,Nguyễn Thị Thanh Tâm,KTPM15A,tam.19337451@student.iuh.edu.vn,761332658,79
416,19337461,Phan Thị Tâm,KHMT15A,tam.19337461@student.iuh.edu.vn,279982824,286
417,19337471,Tống Thị Mai Tâm,KHDL15A,tam.19337471@student.iuh.edu.vn,834369018,113
418,19337481,Trần Thị Tâm,HTTT15B,tam.19337481@student.iuh.edu.vn,262929019,276
419,19337491,Trần Thị Thanh Tâm,HTTT15B,tam.19337491@student.iuh.edu.vn,786823754,183
420,19337501,Vương Thị Thanh Tâm,KHMT15A,tam.19337501@student.iuh.edu.vn,448836409,285
421,19337511,Vương Thị Thanh Tâm,KTPM15A,tam.19337511@student.iuh.edu.vn,865652706,130
422,19337521,Lê Nhật Tân,HTTT15B,tan.19337521@student.iuh.edu.vn,402116824,77
423,19337531,Lương Thế Tâng,HTTT15B,tang.19337531@student.iuh.edu.vn,226860253,94
424,19337541,Đàm Nguyễn Thanh Thanh,KTPM15B,thanh.19337541@student.iuh.edu.vn,725966903,85
425,19337551,Đặng Xuân Linh Thanh,KHDL15A,thanh.19337551@student.iuh.edu.vn,944003335,290
426,19337561,Hoàng Thị Thanh,KHDL15A,thanh.19337561@student.iuh.edu.vn,858047483,13
427,19337571,Phan Bá Thanh,KTPM15B,thanh.19337571@student.iuh.edu.vn,509282668,262
428,19337581,Trần Thị Thanh,HTTT15C,thanh.19337581@student.iuh.edu.vn,269055788,248
429,19337591,Trần Thị Giang Thanh,KTPM15B,thanh.19337591@student.iuh.edu.vn,264495677,46
430,19337601,Vũ Thị Thái Thanh,HTTT15C,thanh.19337601@student.iuh.edu.vn,582948062,38
431,19337611,Dương Chí Thành,KHMT15B,thanh.19337611@student.iuh.edu.vn,415662076,114
432,19337621,Lê Tất Thành,KTPM15A,thanh.19337621@student.iuh.edu.vn,370127586,294
433,19337631,Nguyễn Thị Ngọc Thành,KHMT15B,thanh.19337631@student.iuh.edu.vn,482316732,150
434,19337641,Bùi Thị Uyên Thảo,HTTT15A,thao.19337641@student.iuh.edu.vn,460769237,84
435,19337651,Dương Thị Thu Thảo,HTTT15B,thao.19337651@student.iuh.edu.vn,783076564,13
436,19337661,Dương Thu Thảo,KHMT15B,thao.19337661@student.iuh.edu.vn,697694860,38
437,19337671,Hồ Thị Phương Thảo,KHDL15B,thao.19337671@student.iuh.edu.vn,379941980,43
438,19337681,Hồ Tống Hàn Thảo,KTPM15A,thao.19337681@student.iuh.edu.vn,806488503,104
439,19337691,Huỳnh Phương Thảo,KHMT15A,thao.19337691@student.iuh.edu.vn,976826582,207
440,19337701,Lê Phương Thảo,KTPM15B,thao.19337701@student.iuh.edu.vn,696560530,256
441,19337711,Lưu Phan Phước Thảo,KHDL15B,thao.19337711@student.iuh.edu.vn,974953064,220
442,19337721,Ngô Nguyên Thảo,KHMT15B,thao.19337721@student.iuh.edu.vn,440224967,180
443,19337731,Nguyễn Ngọc Thảo,HTTT15B,thao.19337731@student.iuh.edu.vn,290856326,167
444,19337741,Nguyễn Thị Hồng Thảo,KTPM15B,thao.19337741@student.iuh.edu.vn,922048207,249
445,19337751,Nguyễn Thị Thạch Thảo,KHDL15A,thao.19337751@student.iuh.edu.vn,538185125,248
446,19337761,Nguyễn Thị Thu Thảo,KHMT15B,thao.19337761@student.iuh.edu.vn,688043258,72
447,19337771,Nguyễn Thị Thu Thảo,KHDL15B,thao.19337771@student.iuh.edu.vn,307996790,94
448,19337781,Phạm Thị Thảo,KHMT15A,thao.19337781@student.iuh.edu.vn,711615983,262
449,19337791,Phạm Thị Phương Thảo,KTPM15B,thao.19337791@student.iuh.edu.vn,351180719,26
450,19337801,Phạm Thị Thanh Thảo,HTTT15B,thao.19337801@student.iuh.edu.vn,559032313,188
451,19337811,Phan Trần Phương Thảo,KHDL15A,thao.19337811@student.iuh.edu.vn,993645055,151
452,19337821,Phương Thị Thảo,KHDL15A,thao.19337821@student.iuh.edu.vn,883279734,84
453,19337831,Phương Thị Thảo,HTTT15B,thao.19337831@student.iuh.edu.vn,544751873,261
454,19337841,Trần Nguyên Thảo,HTTT15B,thao.19337841@student.iuh.edu.vn,645916733,5
455,19337851,Trần Phương Thảo,KHDL15A,thao.19337851@student.iuh.edu.vn,954385839,265
456,19337861,Trần Thị Diễm Thảo,KHDL15B,thao.19337861@student.iuh.edu.vn,328922088,87
457,19337871,Trương Thị Phương Thảo,KHDL15B,thao.19337871@student.iuh.edu.vn,656845842,187
458,19337881,Võ Thị Phương Thảo,KTPM15B,thao.19337881@student.iuh.edu.vn,969106922,149
459,19337891,Vũ Thị Phương Thảo,KHMT15A,thao.19337891@student.iuh.edu.vn,290942540,7
460,19337901,Hoàng Thị Hồng Thắm,KHDL15B,tham.19337901@student.iuh.edu.vn,288063981,276
461,19337911,Lê Thị Thắm,HTTT15C,tham.19337911@student.iuh.edu.vn,759277039,83
462,19337921,Nguyễn Đình Thắng,KHDL15A,thang.19337921@student.iuh.edu.vn,591562425,210
463,19337931,Nguyễn Đình Thắng,KHDL15B,thang.19337931@student.iuh.edu.vn,633040041,207
464,19337941,Nguyễn Quang Thắng,KHMT15B,thang.19337941@student.iuh.edu.vn,276308358,299
465,19337951,Nguyễn Xuân Thắng,KHMT15A,thang.19337951@student.iuh.edu.vn,293091734,173
466,19337961,Lê Anh Thi,HTTT15B,thi.19337961@student.iuh.edu.vn,297004239,167
467,19337971,Nguyễn Đình Thi,KHMT15A,thi.19337971@student.iuh.edu.vn,392777289,64
468,19337981,Nguyễn Thị Hoài Thi,HTTT15A,thi.19337981@student.iuh.edu.vn,420066348,209
469,19337991,Nguyễn Thị Hoài Thi,HTTT15C,thi.19337991@student.iuh.edu.vn,308439711,252
470,19338001,Phạm Lê Anh Thi,HTTT15C,thi.19338001@student.iuh.edu.vn,613884218,91
471,19338011,Hồ Kim Lưu Thông,HTTT15A,thong.19338011@student.iuh.edu.vn,864738521,214
472,19338021,Hồ Kim Lưu Thông,HTTT15B,thong.19338021@student.iuh.edu.vn,222348342,71
473,19338031,Pơloong Thị Thơ,HTTT15A,tho.19338031@student.iuh.edu.vn,648859604,236
474,19338041,Nguyễn Thị Thơm,KHDL15A,thom.19338041@student.iuh.edu.vn,455509222,71
475,19338051,Đặng Ánh Thư,HTTT15B,thu.19338051@student.iuh.edu.vn,843472338,247
476,19338061,Đỗ Xuân Anh Thư,KHMT15B,thu.19338061@student.iuh.edu.vn,849328200,33
477,19338071,Huỳnh Minh Anh Thư,KTPM15A,thu.19338071@student.iuh.edu.vn,482658751,179
478,19338081,Lê Thị Ái Thư,KTPM15A,thu.19338081@student.iuh.edu.vn,676183942,17
479,19338091,Nguyễn Thị Minh Thư,HTTT15B,thu.19338091@student.iuh.edu.vn,621668436,42
480,19338101,Nguyễn Thị Minh Thư,HTTT15A,thu.19338101@student.iuh.edu.vn,764609703,57
481,19338111,Lê Thị Thu Thương,KHDL15A,thuong.19338111@student.iuh.edu.vn,242416790,225
482,19338121,Nguyễn Thị Thương,KHMT15A,thuong.19338121@student.iuh.edu.vn,445354875,178
483,19338131,Nguyễn Thị Thương,HTTT15C,thuong.19338131@student.iuh.edu.vn,473050407,37
484,19338141,Nguyễn Thị Thương,KTPM15A,thuong.19338141@student.iuh.edu.vn,685958728,14
485,19338151,Nguyễn Thị Thanh Thương,KHMT15B,thuong.19338151@student.iuh.edu.vn,326362064,243
486,19338161,Trần Ngọc Thương,HTTT15A,thuong.19338161@student.iuh.edu.vn,477956391,210
487,19338171,Lâm Thị Thu,KTPM15B,thu.19338171@student.iuh.edu.vn,527597973,113
488,19338181,Lê Thị Yến Thu,HTTT15A,thu.19338181@student.iuh.edu.vn,296555553,44
489,19338191,Mai Thị Thu,KHDL15B,thu.19338191@student.iuh.edu.vn,248608345,175
490,19338201,Ngô Thị Lệ Thu,KHMT15A,thu.19338201@student.iuh.edu.vn,792015659,55
491,19338211,Phạm Minh Thu,HTTT15B,thu.19338211@student.iuh.edu.vn,225462627,272
492,19338221,Trần Hoàng Thanh Thu,HTTT15A,thu.19338221@student.iuh.edu.vn,606255873,220
493,19338231,Hồ Thị Bích Thuận,HTTT15A,thuan.19338231@student.iuh.edu.vn,306257416,87
494,19338241,Nguyễn Thị Bích Thuận,HTTT15A,thuan.19338241@student.iuh.edu.vn,821929280,106
495,19338251,Trương Thị Mỹ Thuận,KHMT15B,thuan.19338251@student.iuh.edu.vn,510690091,163
496,19338261,Nguyễn Thị Thuỳ,KHMT15B,thuy.19338261@student.iuh.edu.vn,254703899,162
497,19338271,Hồ Phương Thuỷ,HTTT15B,thuy.19338271@student.iuh.edu.vn,704084079,165
498,19338281,Nguyễn Thị Thuỷ,HTTT15A,thuy.19338281@student.iuh.edu.vn,880948716,127
499,19338291,Dương Thị Thủy,HTTT15B,thuy.19338291@student.iuh.edu.vn,585623062,260
