mssv,student_name,class_name,edu_mail,national_id,address_id
19344621,Phùng Tuệ,HTTT15C,tue.19344621@student.iuh.edu.vn,358508728,275
19344631,Nguyễn Ngọc,HTTT15A,ngoc.19344631@student.iuh.edu.vn,593250550,277
19344641,Nguyễn Thị Thùy,KHDL15B,thuy.19344641@student.iuh.edu.vn,862614672,6
19344651,Lê Viết,KTPM15B,viet.19344651@student.iuh.edu.vn,992373082,211
19344661,Nguyễn Hoàng Hạnh,HTTT15B,hanh.19344661@student.iuh.edu.vn,914055501,245
19344671,Nguyễn Lâm Thiên,HTTT15A,thien.19344671@student.iuh.edu.vn,306655517,119
19344681,Lâm Huệ,HTTT15C,hue.19344681@student.iuh.edu.vn,716552799,205
19344691,Hồ Hồng,HTTT15B,hong.19344691@student.iuh.edu.vn,696887978,283
19344701,Nguyễn Minh,KTPM15B,minh.19344701@student.iuh.edu.vn,461958353,108
19344711,Phạm Thị Ý,KHDL15A,y.19344711@student.iuh.edu.vn,832836597,18
19344721,Lê Nguyễn Ngọc,HTTT15A,ngoc.19344721@student.iuh.edu.vn,461371783,10
19344731,Trần Đặng Hồng,HTTT15A,hong.19344731@student.iuh.edu.vn,327375261,167
19344741,Nguyễn Nhật,HTTT15C,nhat.19344741@student.iuh.edu.vn,254216890,4
19344751,Trần Đại Đình,KTPM15B,dinh.19344751@student.iuh.edu.vn,549141561,9
19344761,Trần Phước,KHDL15A,phuoc.19344761@student.iuh.edu.vn,232119115,180
19344771,Phạm Hoàng,KHDL15A,hoang.19344771@student.iuh.edu.vn,482425565,289
19344781,Nguyễn Huỳnh Thảo,HTTT15A,thao.19344781@student.iuh.edu.vn,617922453,23
19344791,Trần Nhật,KTPM15A,nhat.19344791@student.iuh.edu.vn,530695436,264
19344801,Lê Hoàng Minh,KTPM15A,minh.19344801@student.iuh.edu.vn,730077702,22
19344811,Huỳnh Tấn,KHMT15B,tan.19344811@student.iuh.edu.vn,426407419,20
19344821,Hoàng Mai Minh,KHMT15A,minh.19344821@student.iuh.edu.vn,822087343,91
19344831,Trần Thị Xuân,KTPM15B,xuan.19344831@student.iuh.edu.vn,873926501,40
19344841,Nguyễn Văn Thành,HTTT15A,thanh.19344841@student.iuh.edu.vn,233058849,293
19344851,Trần Khải,HTTT15B,khai.19344851@student.iuh.edu.vn,270225210,265
19344861,Phạm Nguyên,KHMT15A,nguyen.19344861@student.iuh.edu.vn,680058981,113
19344871,Phan Thị Thu,KHDL15A,thu.19344871@student.iuh.edu.vn,263198719,179
19344881,Nguyễn Văn,HTTT15A,van.19344881@student.iuh.edu.vn,694148448,45
19344891,Ngô Trúc,HTTT15B,truc.19344891@student.iuh.edu.vn,406458635,29
19344901,Vũ Việt,HTTT15C,viet.19344901@student.iuh.edu.vn,987428482,65
19344911,Nguyễn Nhật,KHMT15A,nhat.19344911@student.iuh.edu.vn,872877812,184
19344921,Vũ Hiền,HTTT15B,hien.19344921@student.iuh.edu.vn,273146015,59
19344931,Võ Lê Hoàng Quốc,KTPM15A,quoc.19344931@student.iuh.edu.vn,714627605,45
19344941,Nguyễn Thị Thúy,KTPM15A,thuy.19344941@student.iuh.edu.vn,435253215,162
19344951,Mai Tấn,HTTT15B,tan.19344951@student.iuh.edu.vn,760831421,33
19344961,Cao Trần Thảo,HTTT15B,thao.19344961@student.iuh.edu.vn,414490232,287
19344971,Bùi Văn,KHMT15B,van.19344971@student.iuh.edu.vn,237858266,13
19344981,Nguyễn Hoàng,KHDL15B,hoang.19344981@student.iuh.edu.vn,478366906,190
19344991,Nguyễn Viên Trung,KTPM15A,trung.19344991@student.iuh.edu.vn,767638302,120
19345001,Lê Cao Quyết,HTTT15C,quyet.19345001@student.iuh.edu.vn,606304973,66
19345011,Châu Bích,HTTT15C,bich.19345011@student.iuh.edu.vn,888177218,153
19345021,Đặng Văn,KHMT15A,van.19345021@student.iuh.edu.vn,239816967,240
19345031,Trần Thanh,KHDL15A,thanh.19345031@student.iuh.edu.vn,242660212,22
19345041,Trần Hiếu,KHMT15A,hieu.19345041@student.iuh.edu.vn,323813508,39
19345051,Lê Trần Thủy,KHMT15B,thuy.19345051@student.iuh.edu.vn,668435062,225
19345061,Lê Nguyễn Hoàng,HTTT15B,hoang.19345061@student.iuh.edu.vn,484834170,81
19345071,Đỗ Ngọc Thùy,HTTT15C,thuy.19345071@student.iuh.edu.vn,309617233,14
19345081,Nguyễn Thị Tuyết,KTPM15B,tuyet.19345081@student.iuh.edu.vn,795721043,110
19345091,Thái Ngọc,HTTT15A,ngoc.19345091@student.iuh.edu.vn,348591481,14
19345101,Nguyễn Thị Mai,HTTT15B,mai.19345101@student.iuh.edu.vn,446222242,133
19345111,Phan Ngọc,KHMT15A,ngoc.19345111@student.iuh.edu.vn,337137569,72
19345121,Nguyễn Minh,KHMT15B,minh.19345121@student.iuh.edu.vn,864006729,36
19345131,Chống Chí,KHMT15A,chi.19345131@student.iuh.edu.vn,585660272,13
19345141,Lâm Chấn,HTTT15B,chan.19345141@student.iuh.edu.vn,424065215,230
19345151,Nguyễn Thị Huyền,HTTT15B,huyen.19345151@student.iuh.edu.vn,871441285,262
19345161,Phạm Nguyệt,KTPM15B,nguyet.19345161@student.iuh.edu.vn,924251007,220
19345171,Nguyễn Phước,KHDL15A,phuoc.19345171@student.iuh.edu.vn,978580917,281
19345181,Nguyễn Hữu Minh,HTTT15B,minh.19345181@student.iuh.edu.vn,682644617,170
19345191,Nguyễn Thị Thanh,KHMT15B,thanh.19345191@student.iuh.edu.vn,803133654,88
19345201,Nguyễn Thị Thảo,HTTT15C,thao.19345201@student.iuh.edu.vn,464589804,261
19345211,Hồ Phan Khánh,HTTT15B,khanh.19345211@student.iuh.edu.vn,719064399,249
19345221,Hoàng Thị Minh,HTTT15C,minh.19345221@student.iuh.edu.vn,279987715,19
19345231,Lê Đình Ngọc,HTTT15C,ngoc.19345231@student.iuh.edu.vn,519095141,245
19345241,Huỳnh Phạm Phát,KHDL15A,phat.19345241@student.iuh.edu.vn,315361093,262
19345251,Phan Trung,KHMT15B,trung.19345251@student.iuh.edu.vn,341523682,97
19345261,Hoàng Ngọc,KTPM15A,ngoc.19345261@student.iuh.edu.vn,610412542,130
19345271,Dương Khắc,KTPM15B,khac.19345271@student.iuh.edu.vn,345008546,211
19345281,Nguyễn Nhật,HTTT15C,nhat.19345281@student.iuh.edu.vn,377862470,144
19345291,Nguyễn Ngọc Trâm,KHDL15A,tram.19345291@student.iuh.edu.vn,259252114,11
19345301,Nguyễn Thị,KHDL15A,thi.19345301@student.iuh.edu.vn,624525803,254
19345311,Trần Thị Vân,HTTT15B,van.19345311@student.iuh.edu.vn,455983989,290
19345321,Nguyễn Thị Giảng,KHDL15B,giang.19345321@student.iuh.edu.vn,806926999,197
19345331,Lê Thị Thu,KHDL15B,thu.19345331@student.iuh.edu.vn,466681915,269
19345341,Huỳnh Nguyễn Mai,KHDL15A,mai.19345341@student.iuh.edu.vn,961529265,267
19345351,Trần Thị Kiều,HTTT15B,kieu.19345351@student.iuh.edu.vn,789193761,295
19345361,Võ Thị,HTTT15B,thi.19345361@student.iuh.edu.vn,738957123,208
19345371,Mai Lý Thảo,KHDL15A,thao.19345371@student.iuh.edu.vn,236433949,130
19345381,Nguyễn Thị Cẩm,KHMT15A,cam.19345381@student.iuh.edu.vn,621197275,51
19345391,Nguyễn Thùy Thi,HTTT15B,thi.19345391@student.iuh.edu.vn,539225561,68
19345401,Trần Thị Mai,HTTT15B,mai.19345401@student.iuh.edu.vn,277170207,266
19345411,Hoàng Quỳnh,HTTT15A,quynh.19345411@student.iuh.edu.vn,980556202,267
19345421,Nguyễn Thị Mỹ,KHMT15B,my.19345421@student.iuh.edu.vn,978731215,25
19345431,Hồ Huỳnh Xuân,HTTT15A,xuan.19345431@student.iuh.edu.vn,634681950,40
19345441,Võ Thị Thùy,KHMT15B,thuy.19345441@student.iuh.edu.vn,223287472,102
19345451,Nguyễn Huỳnh Thiên,HTTT15C,thien.19345451@student.iuh.edu.vn,601727421,1
19345461,Phạm Thị Thu,HTTT15B,thu.19345461@student.iuh.edu.vn,875349232,295
19345471,Nguyễn Văn,KTPM15B,van.19345471@student.iuh.edu.vn,310384908,157
19345481,Thị Trinh,KHMT15B,trinh.19345481@student.iuh.edu.vn,878491562,12
19345491,Phan Gia,KHDL15B,gia.19345491@student.iuh.edu.vn,623945133,84
19345501,Đỗ Đức,KTPM15A,duc.19345501@student.iuh.edu.vn,311261047,144
19345511,Nguyễn Hoàng,KTPM15B,hoang.19345511@student.iuh.edu.vn,950118704,101
19345521,Lê Trần Anh,HTTT15A,anh.19345521@student.iuh.edu.vn,834429682,96
19345531,Vũ Thị Minh,KHMT15B,minh.19345531@student.iuh.edu.vn,937871524,238
19345541,Tiêu Mộng,HTTT15A,mong.19345541@student.iuh.edu.vn,252103954,42
19345551,Nguyễn Ngọc,KTPM15A,ngoc.19345551@student.iuh.edu.vn,690646548,198
19345561,Đỗ Thị Thanh,KTPM15A,thanh.19345561@student.iuh.edu.vn,429442068,13
19345571,Đinh Thị Trúc,KTPM15A,truc.19345571@student.iuh.edu.vn,457900661,153
19345581,Trương Mỹ,HTTT15C,my.19345581@student.iuh.edu.vn,584446177,147
19345591,Đào Thanh,HTTT15B,thanh.19345591@student.iuh.edu.vn,790066289,261
19345601,Tạ Vũ Thiên,HTTT15B,thien.19345601@student.iuh.edu.vn,498684508,75
19345611,Đinh Thị Phương,HTTT15A,phuong.19345611@student.iuh.edu.vn,588972320,138
19345621,Nguyễn Thị Anh,KHDL15B,anh.19345621@student.iuh.edu.vn,799965587,7
19345631,La Mai Thanh,HTTT15A,thanh.19345631@student.iuh.edu.vn,574583651,62
19345641,Nguyễn Thạch Kim,HTTT15A,kim.19345641@student.iuh.edu.vn,262152250,258
19345651,Đỗ Thị Cẩm,HTTT15A,cam.19345651@student.iuh.edu.vn,428008289,157
19345661,Phạm Thị Thanh,KTPM15B,thanh.19345661@student.iuh.edu.vn,793820058,7
19345671,Thái Thị Hồng,KHDL15A,hong.19345671@student.iuh.edu.vn,349167923,292
19345681,Nguyễn Ngọc Hương,KHMT15A,huong.19345681@student.iuh.edu.vn,927346798,154
19345691,Hà Như,HTTT15B,nhu.19345691@student.iuh.edu.vn,294893981,166
19345701,Hồ Cẩm,KHMT15B,cam.19345701@student.iuh.edu.vn,450195432,177
19345711,Nguyễn Thị Xuân,HTTT15B,xuan.19345711@student.iuh.edu.vn,738366941,237
19345721,Phạm Thị Thanh,KHMT15A,thanh.19345721@student.iuh.edu.vn,655104503,160
19345731,Trương Phan Minh,HTTT15B,minh.19345731@student.iuh.edu.vn,398954955,245
19345741,Đỗ Trương Hồng,HTTT15B,hong.19345741@student.iuh.edu.vn,680467839,25
19345751,Đỗ Nguyễn Phương,HTTT15B,phuong.19345751@student.iuh.edu.vn,354551388,107
19345761,Nguyễn Thị Mỹ,HTTT15C,my.19345761@student.iuh.edu.vn,499907978,69
19345771,Nguyễn Xuân,KTPM15A,xuan.19345771@student.iuh.edu.vn,498359258,237
19345781,Nguyễn Đình Tuấn,KTPM15A,tuan.19345781@student.iuh.edu.vn,985022348,149
19345791,Lợi Mỹ,KTPM15B,my.19345791@student.iuh.edu.vn,540364099,49
19345801,Trần Trung,KHMT15A,trung.19345801@student.iuh.edu.vn,301994910,42
19345811,Trương Thị Phương,KTPM15A,phuong.19345811@student.iuh.edu.vn,633239341,208
19345821,Nguyễn Trần Ngọc,KTPM15A,ngoc.19345821@student.iuh.edu.vn,306527513,128
19345831,Đặng Thị Mỹ,KHMT15B,my.19345831@student.iuh.edu.vn,618911739,120
19345841,Nguyễn Ngọc Thúy,HTTT15B,thuy.19345841@student.iuh.edu.vn,664249820,264
19345851,Nguyễn Khánh,KHDL15B,khanh.19345851@student.iuh.edu.vn,610833856,188
19345861,Lý Gia,KHDL15A,gia.19345861@student.iuh.edu.vn,401249960,146
19345871,Tăng Thục,HTTT15A,thuc.19345871@student.iuh.edu.vn,514894430,33
19345881,Nguyễn Lưu Lan,HTTT15A,lan.19345881@student.iuh.edu.vn,276899205,27
19345891,Nguyễn Thị,HTTT15A,thi.19345891@student.iuh.edu.vn,544434892,276
19345901,Lâm Phương,HTTT15B,phuong.19345901@student.iuh.edu.vn,988924882,147
19345911,Lâm Yến,KTPM15B,yen.19345911@student.iuh.edu.vn,774869876,210
19345921,Phạm Như,HTTT15C,nhu.19345921@student.iuh.edu.vn,886753001,119
19345931,Lâm Quang,KHMT15B,quang.19345931@student.iuh.edu.vn,872823466,62
19345941,Nguyễn Thị Thu,KHMT15A,thu.19345941@student.iuh.edu.vn,228687110,187
19345951,Huỳnh Vương,KHMT15B,vuong.19345951@student.iuh.edu.vn,788945316,210
19345961,Huỳnh Ngọc Lâm,KTPM15B,lam.19345961@student.iuh.edu.vn,709392854,279
19345971,Nguyễn Thị Thảo,HTTT15C,thao.19345971@student.iuh.edu.vn,839895759,106
19345981,Đỗ Nguyễn Thảo,KHDL15B,thao.19345981@student.iuh.edu.vn,307488547,264
19345991,Soa Bảo,KHMT15B,bao.19345991@student.iuh.edu.vn,857079390,95
19346001,Lâm Gia,HTTT15A,gia.19346001@student.iuh.edu.vn,247300402,159
19346011,Trần Triều,KTPM15A,trieu.19346011@student.iuh.edu.vn,361589070,93
19346021,Tạ Nhật,KTPM15A,nhat.19346021@student.iuh.edu.vn,241782481,35
19346031,Giang Tuyết,HTTT15B,tuyet.19346031@student.iuh.edu.vn,249022904,285
19346041,Thái Thiên Hoàng,KHMT15B,hoang.19346041@student.iuh.edu.vn,966325488,265
19346051,Nguyễn Bá Hạnh,KTPM15A,hanh.19346051@student.iuh.edu.vn,487214711,236
19346061,Lư Ngọc,KTPM15A,ngoc.19346061@student.iuh.edu.vn,883667906,43
19346071,Lê Minh,HTTT15B,minh.19346071@student.iuh.edu.vn,312456795,225
19346081,Trần Tuyết,HTTT15A,tuyet.19346081@student.iuh.edu.vn,923736344,64
19346091,Quan Phối,HTTT15A,phoi.19346091@student.iuh.edu.vn,827697334,179
19346101,Võ Lê Anh,KHDL15B,anh.19346101@student.iuh.edu.vn,432547434,148
19346111,Đào Khánh,HTTT15A,khanh.19346111@student.iuh.edu.vn,855582296,61
19346121,Trần Thị Thúy,KHMT15A,thuy.19346121@student.iuh.edu.vn,296838559,179
19346131,Võ Lập,KHDL15A,lap.19346131@student.iuh.edu.vn,252679103,266
19346141,Võ Diệp Xuân,HTTT15B,xuan.19346141@student.iuh.edu.vn,718227343,108
19346151,Hoàng Thị Mai,HTTT15A,mai.19346151@student.iuh.edu.vn,514117502,158
19346161,Lê Ngọc Gia,KTPM15B,gia.19346161@student.iuh.edu.vn,303162162,261
19346171,Đoàn Ngọc,HTTT15B,ngoc.19346171@student.iuh.edu.vn,676979377,215
19346181,Phạm Hoàng,KHDL15B,hoang.19346181@student.iuh.edu.vn,496770882,168
19346191,Trần Thị Thu,HTTT15B,thu.19346191@student.iuh.edu.vn,395504243,132
19346201,Nguyễn Thị Kim,HTTT15A,kim.19346201@student.iuh.edu.vn,919380616,259
19346211,Lương Hồng,KTPM15A,hong.19346211@student.iuh.edu.vn,746778289,249
19346221,Dương Tuấn,KTPM15A,tuan.19346221@student.iuh.edu.vn,543780969,155
19346231,Hà Phúc Thiên,HTTT15C,thien.19346231@student.iuh.edu.vn,456378701,4
19346241,Dương Gia,HTTT15C,gia.19346241@student.iuh.edu.vn,650173152,64
19346251,Nguyễn Huy,KTPM15B,huy.19346251@student.iuh.edu.vn,624132111,46
19346261,Diệp Thế,KHDL15B,the.19346261@student.iuh.edu.vn,279001365,238
19346271,Nguyễn Thu Hoàng,KHDL15B,hoang.19346271@student.iuh.edu.vn,561143277,228
19346281,Nguyễn Phi,HTTT15A,phi.19346281@student.iuh.edu.vn,520825583,262
19346291,Nguyễn Hoàng,KHMT15B,hoang.19346291@student.iuh.edu.vn,987754011,73
19346301,Trần Ka,HTTT15C,ka.19346301@student.iuh.edu.vn,883512519,131
19346311,Lê Quốc,HTTT15A,quoc.19346311@student.iuh.edu.vn,623158548,274
19346321,Phạm Thị Linh,HTTT15B,linh.19346321@student.iuh.edu.vn,518454866,138
19346331,Lê Thị Hoàng,HTTT15A,hoang.19346331@student.iuh.edu.vn,757915898,199
19346341,TrầN Thị Thanh,HTTT15A,thanh.19346341@student.iuh.edu.vn,673307285,152
19346351,Bùi Khánh Hương,HTTT15B,huong.19346351@student.iuh.edu.vn,792047017,44
19346361,Trịnh Thị Hà,KHMT15A,ha.19346361@student.iuh.edu.vn,796381209,30
19346371,Trần Hồng,KTPM15B,hong.19346371@student.iuh.edu.vn,741929875,189
19346381,Nguyễn Tuấn,KHMT15B,tuan.19346381@student.iuh.edu.vn,554826381,259
19346391,Nguyễn Thị Anh,KTPM15A,anh.19346391@student.iuh.edu.vn,729423682,284
19346401,Nguyễn Thiện,HTTT15B,thien.19346401@student.iuh.edu.vn,471928989,105
19346411,Nguyễn Thị Hồng,KTPM15A,hong.19346411@student.iuh.edu.vn,674601975,186
19346421,Đỗ Thị Tuyết,HTTT15B,tuyet.19346421@student.iuh.edu.vn,639460403,289
19346431,Nguyễn Trần Bảo,HTTT15B,bao.19346431@student.iuh.edu.vn,762136579,86
19346441,Phạm Ngọc Bảo,KHMT15A,bao.19346441@student.iuh.edu.vn,547667103,242
19346451,Lê Phương,HTTT15B,phuong.19346451@student.iuh.edu.vn,475142186,225
19346461,Nguyễn Kim,HTTT15B,kim.19346461@student.iuh.edu.vn,833099953,46
19346471,Nguyễn Ngọc Minh,KHDL15B,minh.19346471@student.iuh.edu.vn,304934244,261
19346481,Huỳnh Hải,KHMT15A,hai.19346481@student.iuh.edu.vn,239876717,39
19346491,Hà Văn,HTTT15A,van.19346491@student.iuh.edu.vn,659435229,215
19346501,Nguyễn Hữu,HTTT15A,huu.19346501@student.iuh.edu.vn,874230550,224
19346511,Nguyễn Hà Kim,KTPM15B,kim.19346511@student.iuh.edu.vn,532665184,81
19346521,Hà Cửu Long,KHMT15B,long.19346521@student.iuh.edu.vn,924421742,164
19346531,Dương Ngọc,HTTT15A,ngoc.19346531@student.iuh.edu.vn,422578383,46
19346541,Vương Thị Minh,KHDL15B,minh.19346541@student.iuh.edu.vn,515138854,222
19346551,Nguyễn Thế,HTTT15B,the.19346551@student.iuh.edu.vn,407184783,181
19346561,Lê Diệu,HTTT15A,dieu.19346561@student.iuh.edu.vn,724979332,28
19346571,Thới Ngọc,KHDL15B,ngoc.19346571@student.iuh.edu.vn,692620677,253
19346581,Huỳnh Ngọc Hoàng,KTPM15A,hoang.19346581@student.iuh.edu.vn,805972022,269
19346591,Nguyễn Nhật,KTPM15A,nhat.19346591@student.iuh.edu.vn,262906869,251
19346601,Phạm Đinh Thanh,KHMT15A,thanh.19346601@student.iuh.edu.vn,927566200,167
19346611,Nguyễn Lý Cẩm,KHMT15B,cam.19346611@student.iuh.edu.vn,575821762,17
19346621,Huỳnh Ngọc Thủy,KTPM15B,thuy.19346621@student.iuh.edu.vn,629597409,34
19346631,Phạm Kim,HTTT15B,kim.19346631@student.iuh.edu.vn,983271630,21
19346641,Nguyễn Lưu Quỳnh,KHMT15A,quynh.19346641@student.iuh.edu.vn,717872319,94
19346651,Trần Kim Trúc,KTPM15B,truc.19346651@student.iuh.edu.vn,309336786,111
19346661,Huỳnh Mỹ,KHDL15B,my.19346661@student.iuh.edu.vn,842651938,3
19346671,Trần Duy Thanh,KHMT15A,thanh.19346671@student.iuh.edu.vn,240336215,89
19346681,Lê Cát,HTTT15A,cat.19346681@student.iuh.edu.vn,639108414,272
19346691,Nguyễn Trường,HTTT15C,truong.19346691@student.iuh.edu.vn,443193419,123
19346701,Tăng Ngọc,HTTT15B,ngoc.19346701@student.iuh.edu.vn,395993689,180
19346711,Nguyễn Tuấn,KTPM15A,tuan.19346711@student.iuh.edu.vn,899729261,295
19346721,Lê Khánh,KTPM15B,khanh.19346721@student.iuh.edu.vn,758921254,249
19346731,Vũ Minh,KHDL15A,minh.19346731@student.iuh.edu.vn,651457960,175
19346741,Nguyễn Đinh Thu,KTPM15B,thu.19346741@student.iuh.edu.vn,484720982,267
19346751,Lê Hoàng Minh,HTTT15B,minh.19346751@student.iuh.edu.vn,818421621,117
19346761,Nguyễn Phương,KTPM15B,phuong.19346761@student.iuh.edu.vn,681808908,74
19346771,Lê Minh,HTTT15A,minh.19346771@student.iuh.edu.vn,975149309,58
19346781,Lê Văn,KTPM15B,van.19346781@student.iuh.edu.vn,797380710,222
19346791,Nguyễn Đức Anh,KHMT15B,anh.19346791@student.iuh.edu.vn,878936722,161
19346801,Võ Anh,KTPM15B,anh.19346801@student.iuh.edu.vn,400125781,251
19346811,Bùi Ngọc,HTTT15A,ngoc.19346811@student.iuh.edu.vn,485499744,188
19346821,Phan Thanh,HTTT15B,thanh.19346821@student.iuh.edu.vn,448841327,238
19346831,Trần Văn,HTTT15B,van.19346831@student.iuh.edu.vn,944602886,112
19346841,Hồ Văn,HTTT15C,van.19346841@student.iuh.edu.vn,412661056,164
19346851,Phạm Thụy Phương,KHMT15A,phuong.19346851@student.iuh.edu.vn,364995362,30
19346861,Lê Minh,HTTT15A,minh.19346861@student.iuh.edu.vn,475176676,165
19346871,Nguyễn Thị Diễm,HTTT15C,diem.19346871@student.iuh.edu.vn,266932717,178
19346881,Trương Tuấn,KHDL15B,tuan.19346881@student.iuh.edu.vn,639225857,174
19346891,Hồ Thị Ngọc,HTTT15B,ngoc.19346891@student.iuh.edu.vn,850462911,217
19346901,Hứa Thanh,KTPM15B,thanh.19346901@student.iuh.edu.vn,584175917,178
19346911,Võ Thành,HTTT15A,thanh.19346911@student.iuh.edu.vn,338411278,157
19346921,Hoàng Thị Kim,KHDL15A,kim.19346921@student.iuh.edu.vn,775304011,22
19346931,Bùi Nguyễn Quốc,HTTT15A,quoc.19346931@student.iuh.edu.vn,405585540,278
19346941,Lê Thị Anh,KHMT15B,anh.19346941@student.iuh.edu.vn,889942102,192
19346951,Châu Thị Cẩm,KHDL15B,cam.19346951@student.iuh.edu.vn,872109765,20
19346961,Vương Thị Phương,KHMT15A,phuong.19346961@student.iuh.edu.vn,339418581,185
19346971,Lê Xuân,HTTT15A,xuan.19346971@student.iuh.edu.vn,979136002,40
19346981,Trương Thị Thanh,KTPM15A,thanh.19346981@student.iuh.edu.vn,249226586,260
19346991,Nguyễn Hoàng Đăng,KTPM15A,dang.19346991@student.iuh.edu.vn,572073694,100
19347001,Đinh Lê Bảo,KHMT15A,bao.19347001@student.iuh.edu.vn,246653396,119
19347011,Nguyễn Trung,KTPM15B,trung.19347011@student.iuh.edu.vn,725839126,180
19347021,Nguyễn Bảo,HTTT15B,bao.19347021@student.iuh.edu.vn,513576426,128
19347031,Lê Đỗ Đăng,KHDL15A,dang.19347031@student.iuh.edu.vn,647613972,37
19347041,Nguyễn Văn,KTPM15A,van.19347041@student.iuh.edu.vn,877666571,278
19347051,Nguyễn Thị Mỹ,HTTT15C,my.19347051@student.iuh.edu.vn,449291763,67
19347061,Nguyễn Thị Cẩm,HTTT15A,cam.19347061@student.iuh.edu.vn,350132794,36
19347071,Nguyễn Tấn,HTTT15C,tan.19347071@student.iuh.edu.vn,877468562,231
19347081,Trần Hoàng Yến,KHMT15B,yen.19347081@student.iuh.edu.vn,914514927,119
19347091,Nguyễn Khánh,HTTT15A,khanh.19347091@student.iuh.edu.vn,561318091,199
19347101,Phạm Hoài,HTTT15A,hoai.19347101@student.iuh.edu.vn,231961252,132
19347111,Lê Minh,KTPM15A,minh.19347111@student.iuh.edu.vn,260906531,275
19347121,Trương Minh,KHMT15B,minh.19347121@student.iuh.edu.vn,227923767,130
19347131,Huỳnh Mạnh,HTTT15C,manh.19347131@student.iuh.edu.vn,812256420,202
19347141,Thái Gia,KTPM15B,gia.19347141@student.iuh.edu.vn,511330028,5
19347151,Phạm Thành,KTPM15A,thanh.19347151@student.iuh.edu.vn,846570636,189
19347161,Nguyễn Đông,HTTT15C,dong.19347161@student.iuh.edu.vn,559032399,33
19347171,Trần Thanh,KTPM15A,thanh.19347171@student.iuh.edu.vn,922373395,149
19347181,Võ Thị Quế,KHDL15A,que.19347181@student.iuh.edu.vn,341854308,5
19347191,Mai Lê,KTPM15B,le.19347191@student.iuh.edu.vn,240007558,26
19347201,Lê Văn,HTTT15A,van.19347201@student.iuh.edu.vn,942907873,31
19347211,Lương Thị Ngọc,HTTT15B,ngoc.19347211@student.iuh.edu.vn,853330576,212
19347221,Trần Kim,HTTT15C,kim.19347221@student.iuh.edu.vn,509626890,93
19347231,Vũ Phan Thùy,KHDL15B,thuy.19347231@student.iuh.edu.vn,615429103,52
19347241,Nguyễn Thị Thuỳ,HTTT15A,thuy.19347241@student.iuh.edu.vn,436669382,112
19347251,Nguyễn Đình,HTTT15B,dinh.19347251@student.iuh.edu.vn,720454695,128
19347261,Nguyễn Thị Hồng,HTTT15A,hong.19347261@student.iuh.edu.vn,335683838,224
19347271,Bùi Thị Thủy,KHDL15B,thuy.19347271@student.iuh.edu.vn,429432563,175
19347281,Nguyễn Ngọc Thanh,HTTT15B,thanh.19347281@student.iuh.edu.vn,787823838,183
19347291,Nguyễn Thị Hằng,KHMT15A,hang.19347291@student.iuh.edu.vn,290402855,181
19347301,Lê Hoàng,HTTT15A,hoang.19347301@student.iuh.edu.vn,824897027,48
19347311,Trương Gia,KTPM15B,gia.19347311@student.iuh.edu.vn,833971929,163
19347321,Huỳnh Thị Thanh,KHDL15B,thanh.19347321@student.iuh.edu.vn,437730218,159
19347331,Lâm Bảo,KHDL15A,bao.19347331@student.iuh.edu.vn,961560073,24
19347341,Trần Thị Ngọc,HTTT15A,ngoc.19347341@student.iuh.edu.vn,691126036,140
19347351,Lục Thị,KTPM15A,thi.19347351@student.iuh.edu.vn,313871885,4
19347361,Hồ Như,HTTT15B,nhu.19347361@student.iuh.edu.vn,728783695,171
19347371,Phan Thị Ngọc,KHDL15A,ngoc.19347371@student.iuh.edu.vn,623511392,179
19347381,Lê Thị Kim,KHMT15A,kim.19347381@student.iuh.edu.vn,585559471,120
19347391,Nguyễn Ngọc Mỹ,KTPM15B,my.19347391@student.iuh.edu.vn,364321931,282
19347401,Nguyễn Thị Lan,KHMT15A,lan.19347401@student.iuh.edu.vn,482002682,115
19347411,Nguyễn Thái,HTTT15B,thai.19347411@student.iuh.edu.vn,289106276,261
19347421,Nguyễn Huỳnh Xuân,HTTT15B,xuan.19347421@student.iuh.edu.vn,681571219,157
19347431,Huỳnh Thị Thanh,HTTT15A,thanh.19347431@student.iuh.edu.vn,301370661,249
19347441,Phan Ngọc,KHMT15A,ngoc.19347441@student.iuh.edu.vn,749360092,32
19347451,Bùi Thị Minh,KTPM15A,minh.19347451@student.iuh.edu.vn,366942167,77
19347461,Trần Thị Thu,KHMT15A,thu.19347461@student.iuh.edu.vn,325533967,60
19347471,Phùng Đức Minh,KHDL15A,minh.19347471@student.iuh.edu.vn,546516865,234
19347481,Lê Thị Phương,HTTT15B,phuong.19347481@student.iuh.edu.vn,328255484,113
19347491,Nguyễn Thị Ngọc,HTTT15B,ngoc.19347491@student.iuh.edu.vn,781485725,176
19347501,Trần Thị Kim,KHMT15A,kim.19347501@student.iuh.edu.vn,471718019,33
19347511,Lê Hoàng,KTPM15A,hoang.19347511@student.iuh.edu.vn,327757884,209
19347521,Ngô Thị Ánh,HTTT15B,anh.19347521@student.iuh.edu.vn,577913693,121
19347531,Trương Thị Thanh,HTTT15B,thanh.19347531@student.iuh.edu.vn,301492937,259
19347541,Nguyễn Quang,KTPM15B,quang.19347541@student.iuh.edu.vn,624151593,223
19347551,Bùi Quang Công,KHDL15A,cong.19347551@student.iuh.edu.vn,353782291,144
